word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
retrieve,retrieve,ri'tri:v,"v. go for and bring back
v. run after, pick up, and bring to the master","vt. 取回, 挽回, 弥补, 恢复, 补偿, 回忆, 检索
vi. 找回猎物
n. 取回, 恢复, 救险球
[计] 检索",v:100,2,0,cet4 cet6 ky toefl ielts gre,5614,4952,retrieve
reveal,reveal,ri'vi:l,v. disclose directly or through prophets,"vt. 露出, 显示, 透露, 揭露, 泄露, (神)启示
n. 窗侧, 门侧",n:1/v:99,4,1,cet4 cet6 ky toefl,968,927,reveal
revenge,revenge,ri'vendʒ,v. take revenge for a perceived wrong,"n. 报仇, 复仇, 报复
vt. 报仇, 报复",v:1/n:99,2,0,cet4 cet6 ky ielts gre,5307,5280,revenge
revenue,revenue,'revinju:,"n the entire amount of income before any deductions are made
n government income due to taxation","n. 收入, 岁入, 税收, 税务局
[经] 岁入, 税收, 税务局",n:100,3,0,cet4 cet6 ky toefl ielts gre,1772,1681,revenue
reverse,reverse,ri'vә:s,"n. a relation of direct opposition
n. the gears by which the motion of a machine can be reversed
n. an unfortunate happening that hinders or impedes; something that is thwarting or frustrating
n. the side of a coin or medal that does not bear the principal design","n. 相反, 背面, 倒退, 挫折, 失败
a. 反面的, 相反的, 反向的, 颠倒的
vt. 使颠倒, 使逆转, 使倒退, 使反向
vi. 倒退, 反向, 倒转, 反转
[计] 反转",n:19/j:20/v:61,3,1,cet4 cet6 ky toefl ielts gre,3175,3497,reverse
review,review,ri'vju:,"n. an essay or article that gives a critical evaluation (as of a book or play)
n. (accounting) a service (less exhaustive than an audit) that provides some assurance to interested parties as to the reliability of financial data
n. a periodical that publishes critical essays on current affairs or literature or art
n. (law) a judicial reexamination of the proceedings of a court (especially by an appellate court)","n. 检讨, 复习, 回顾, 检阅, 评论
vt. 温习, 检讨, 评论, 再检察, 复审
vi. 复习功课, 写评论",v:38/n:62,4,1,zk gk cet4 cet6 ky toefl ielts,1128,1384,review
revise,revise,ri'vaiz,v. make revisions in,"n. 校订, 修正, 改样
vt. 校订, 修正, 校正",v:100,2,1,cet4 cet6 ky toefl ielts gre,4941,5829,revise
revolt,revolt,ri'vәult,v. make revolution,"n. 叛乱, 反抗, 反感
vi. 叛乱, 反抗, 起义, 厌恶, 反感
vt. 使反感, 使恶心",v:18/n:82,2,0,cet4 cet6 ky toefl ielts gre,6556,8955,revolt
revolution,revolution,.revә'lu:ʃәn,"n. a drastic and far-reaching change in ways of thinking and behaving
n. the overthrow of a government by those who are governed","n. 革命, 大变革, 旋转, 转数, 循环
[化] 回转",n:100,3,1,gk cet4 cet6 ky toefl,1858,2753,revolution
revolutionary,revolutionary,.revә'lu:ʃәnәri,"s. markedly new or introducing radical change
a. relating to or having the nature of a revolution
a. advocating or engaged in revolution","n. 革命者, 革命党人
a. 革命的, 革命性的",j:90/n:10,3,0,cet4 cet6 ky toefl,3153,4014,revolutionary
reward,reward,ri'wɒ:d,"n. payment made in return for a service rendered
n. an act performed to strengthen approved behavior
n. the offer of money for helping to find a criminal or for returning lost property
v. act or give recompense in recognition of someone's behavior or actions","n. 报酬, 酬谢, 赏金
vt. 奖赏, 酬谢, 给...应有报应",v:40/n:60,3,1,gk cet4 cet6 ky toefl ielts gre,2819,3392,reward
rhythm,rhythm,'riðәm,"n. the basic rhythmic unit in a piece of music
n. recurring at regular intervals
n. the arrangement of spoken words alternating stressed and unstressed elements","n. 旋律, 节奏, 韵律, 匀称, 张弛节律
[医] 节律",n:100,3,1,cet4 cet6 ky toefl ielts,3420,3280,rhythm
rib,rib,rib,"n. support resembling the rib of an animal
n. any of the 12 pairs of curved arches of bone extending from the spine to or toward the sternum in humans (and similar bones in most vertebrates)
n. cut of meat including one or more ribs
n. a teasing remark","n. 肋骨, 肋状物, 笑话
vt. 装肋状物于, 戏弄",v:2/n:98,2,0,cet4 cet6 ky gre,5074,4568,rib
ribbon,ribbon,'ribәn,"n. any long object resembling a thin line
n. a long strip of inked material for making characters on paper with a typewriter
n. notion consisting of a narrow strip of fine material used for trimming","n. 缎带, 色带, 带状物
vt. 用丝带装饰, 把...撕成条状
vi. 形成带状
[计] 带状条, 格式栏",n:100,2,0,cet4 cet6 ky toefl ielts,5617,4838,ribbon
rid,rid,rid,v. relieve from,"vt. 免除, 以...清除, 使获自由, 使摆脱
[法] 免除, 清除, 摆脱",v:100,3,1,gk cet4 cet6 ky toefl,2872,3041,rid
riddle,riddle,'ridl,"n. a difficult problem
n. a coarse sieve (as for gravel)
v. pierce with many holes
v. set a difficult problem or riddle","n. 谜, 谜语, 粗筛
vt. 解谜, 给...出谜, 筛, 寻根究底地检验, 充满于
vi. 出谜",v:44/n:56,1,0,zk gk cet4 cet6 ky toefl gre,13883,11712,riddle
rider,rider,'raidә,"n. a traveler who actively rides an animal (as a horse or camel)
n. a clause that is appended to a legislative bill
n. a traveler who actively rides a vehicle (as a bicycle or motorcycle)","n. 骑手, (文件后的)附件, 扶手
[化] 游码",n:100,3,1,cet4 cet6 gre,3987,3824,rider
ridge,ridge,ridʒ,"n. a long narrow natural elevation or striation
n. any long raised strip
n. a long narrow natural elevation on the floor of the ocean
n. a long narrow range of hills","n. 脊, 山脊, 山脉
[医] 嵴, 脊, 棱线",n:100,2,0,cet4 cet6 ky toefl ielts gre,4003,4853,ridge
ridiculous,ridiculous,ri'dikjulәs,"s inspiring scornful pity
s incongruous; inviting ridicule
s broadly or extravagantly humorous; resembling farce","a. 荒谬的, 可笑的",j:100,2,1,gk cet4 cet6 ky toefl ielts,3632,4043,ridiculous
rifle,rifle,'raifl,"n. a shoulder firearm with a long barrel and a rifled bore
v. go through in search of something; search through someone's belongings in an unauthorized way","n. 来复枪, 步枪
vt. 用步枪射击, 抢夺
vi. (抱有不良意图)迅速翻查",v:5/n:95,2,0,cet4 cet6 ky toefl gre,5446,3065,rifle
rigid,rigid,'ridʒid,"s. incapable of or resistant to bending
s. incapable of compromise or flexibility
a. designating an airship or dirigible having a form maintained by a stiff unyielding frame or structure","a. 坚硬的, 刚性的, 严格的, 精密的, 刻板的",j:100,2,0,gk cet4 cet6 ky toefl ielts gre,4475,5469,rigid
ripe,ripe,raip,"a. fully developed or matured and ready to be eaten or used
s. fully prepared or eager
s. at the highest point of development especially in judgment or knowledge","a. 成熟的, 熟练的, 成年的
[医] 成熟的",j:100,2,0,gk cet4 cet6 ky toefl,7544,6068,ripe
ripen,ripen,'raipәn,"v. cause to ripen or develop fully
v. grow ripe","vt. 使成熟
vi. 成熟",v:100,1,0,gk cet4 cet6 toefl gre,14908,14750,ripen
rise,rise,raiz,"n. a growth in strength or number or importance
n. the act of changing location in an upward direction
n. a movement upward
n. an increase in cost","n. 上升, 增加, 上涨, 高地, 升高, 出现
vi. 升起, 起身, 起立, 上升, 上涨, 增长, 高耸, 起义, 浮现
vt. 使飞起",n:26/v:74,5,1,zk gk cet4 cet6 ky,644,727,rise
risk,risk,risk,"n. a venture undertaken without regard to possible loss or injury
n. the probability of becoming infected given that exposure to an infectious agent has occurred
n. the probability of being exposed to an infectious agent
v. expose to a chance of loss or damage","n. 冒险, 危险, 保险额
vt. 冒...的危险, 冒险干",v:14/n:86,4,1,zk gk cet4 cet6 ky toefl,781,650,risk
rival,rival,'raivl,"n. the contestant you hope to defeat
v. be the rival of, be in competition with","n. 对手, 竞争者
a. 竞争的",j:27/v:19/n:54,4,1,cet4 cet6 ky toefl ielts gre,3058,4346,rival
roar,roar,rɒ:,"n. the sound made by a lion
v. make a loud noise, as of wind, water, or vehicles
v. act or proceed in a riotous, turbulent, or disorderly way
v. laugh unrestrainedly and heartily","n. 吼, 咆哮, 轰鸣
vi. 吼, 大声说出, 叫喊, 喧闹
vt. 呼喊, 使轰鸣",n:39/v:61,2,0,cet4 cet6 ky toefl ielts,5769,5275,roar
roast,roast,rәust,"n. a piece of meat roasted or for roasting and of a size for slicing into more than one portion
v. cook with dry heat, usually in an oven
s. (meat) cooked by dry heat in an oven","n. 烤肉, 烘烤, 嘲笑
a. 烘烤的, 烤过的
vt. 烤, 炙, 烘焙, 嘲笑
vi. 烤, 炙, 烘焙",n:27/j:27/v:46,2,0,gk cet4 cet6 ky toefl ielts,12050,7679,roast
rob,rob,rɒb,v. take something away by force or without the consent of the owner,"v. 抢夺, 抢掠, 剥夺",v:100,2,1,gk cet4 cet6 ky,5202,5071,rob
robber,robber,'rɒbә,n. a thief who steals from someone by threatening violence,"n. 强盗, 盗贼",n:100,1,0,cet4 cet6 ielts,9868,9557,robber
robbery,robbery,'rɒbәri,n. larceny by threat of violence,"n. 抢掠, 抢夺
[法] 强盗, 抢劫, 劫掠",n:100,0,0,cet4 cet6,6078,6012,robbery
robe,robe,rәub,n. any loose flowing garment,"n. 宽松长袍, 礼服, 披肩, 覆盖物
v. (给)穿长袍",v:2/n:98,1,0,cet4 cet6 ky gre,6678,5241,robe
robot,robot,'rәubәt,n a mechanism that can move automatically,"n. 机械人, 自动机械, 机械般工作的人
[计] 机器人; 自动机",n:100,1,0,zk gk cet4 cet6 ky,6669,4523,robot
rock,rock,rɒk,"n. a lump or mass of hard consolidated mineral matter
n. material consisting of the aggregate of minerals like those making up the Earth's crust
n. United States gynecologist and devout Catholic who conducted the first clinical trials of the oral contraceptive pill (1890-1984)
n. (figurative) someone who is strong and stable and dependable","n. 岩石, 岩礁, 石头, 基石, 暗礁, 摇动, 摇滚乐
vt. 摇摆, 摇动, 使摇晃, 使动摇
vi. 摇, 摇动",v:13/n:87,4,1,zk gk cet4 cet6 ky ielts,1070,869,rock
rocket,rocket,'rɒkit,"n. any vehicle self-propelled by a rocket engine
n. a jet engine containing its own propellant and driven by reaction propulsion
n. erect European annual often grown as a salad crop to be harvested when young and tender
n. propels bright light high in the sky, or used to propel a lifesaving line or harpoon","n. 火箭, 烟火
vi. 急升, 猛涨, 飞驰
vt. 用火箭运载",v:9/n:91,3,0,gk cet4 cet6 ky,6074,4094,rocket
rod,rod,rɒd,"n. a long thin implement made of metal or wood
n. any rod-shaped bacterium
n. a visual receptor cell that is sensitive to dim light","n. 竿, 笞鞭, 小枝
[化] 棒",n:100,2,0,cet4 cet6 ky toefl,3674,4575,rod
role,role,rәul,n. normal or customary activity of a person in a particular social setting,"n. 角色, 职责, 任务
[医] 作用, 功用",n:100,5,1,zk gk cet4 cet6 ky toefl ielts,468,451,role
roll,roll,rәul,"n. a list of names
n. photographic film rolled up inside a container to protect it from light
n. anything rolled up in cylindrical form
n. walking with a swaying gait","n. 卷, 滚动, 名单, 案卷, 压路机
vi. 滚, 滚动, 飘流, 起伏, 卷, 绕
vt. 使滚动, 卷, 绕",n:30/v:70,4,1,gk cet4 cet6 ky toefl ielts,1856,1249,roll
roller,roller,'rәulә,"n. a grounder that rolls along the infield
n. a long heavy sea wave as it advances towards the shore
n. a small wheel without spokes (as on a roller skate)
n. a cylinder that revolves","n. 滚筒, 滚轴, 压路机
[化] 滚柱; 托辊",n:100,2,0,gk cet4 cet6,6996,6161,roller
Roman,roman,'rәumәn,"n. a resident of modern Rome
n. an inhabitant of the ancient Roman Empire
n. a typeface used in ancient Roman inscriptions","n. 罗马人
a. 罗马人的, 罗马的",j:77/n:23,0,0,cet4 cet6,10743,3507,roman
romantic,romantic,rәu'mæntik,"n. a soulful or amorous idealist
a. belonging to or characteristic of Romanticism or the Romantic Movement in the arts","a. 浪漫的, 风流的, 传奇性的, 夸大的, 空想的, 浪漫派的",j:97/n:3,3,1,cet4 cet6 ky,3436,3135,romantic
roof,roof,ru:f,"n. a protective covering that covers or forms the top of a building
n. protective covering on top of a motor vehicle
n. the inner top surface of a covered area or hollow space
v. provide a building with a roof; cover a building with a roof","n. 屋顶, 室顶
vt. 给...盖屋顶, 遮蔽",v:2/n:98,3,1,gk cet4 cet6 ky toefl,1879,2135,roof
root,root,ru:t,"n. (botany) the usually underground organ that lacks buds or leaves or nodes; absorbs water and mineral salts; usually it anchors the plant to the ground
n. (linguistics) the form of a word after all affixes are removed
n. a number that, when multiplied by itself some number of times, equals a given number
n. the part of a tooth that is embedded in the jaw and serves as support","n. 根, 根本, 根源, 基础, 底部
vt. 使扎根, 使固定, 根除, 肃清, 搜出, 用鼻拱
vi. 生根, 固定, 源于, 用鼻拱土, 寻找, 捧场, 支持",v:24/n:76,3,1,gk cet4 cet6 ky,1992,1734,root
rope,rope,rәup,"n. a strong line
v. fasten with a rope","n. 绳, 索, 粗绳, 绞索, 决窍
vt. 捆, 缚, 绑, 圈起, 以绳将...系住
vi. 拧成绳状",v:6/n:94,2,1,zk gk cet4 cet6 ky toefl,3336,3309,rope
rose,rose,rәuz,"n. any of many shrubs of the genus Rosa that bear roses
n. a dusty pink color
s. of something having a dusty purplish pink color","n. 玫瑰, 蔷薇, 玫瑰色
a. 玫瑰色的, 玫瑰花的
vt. 使成玫瑰色
rise的过去式",j:3/n:97,1,0,zk gk cet4 cet6 ky,2179,23633,rose
rot,rot,rɒt,"n a state of decay usually accompanied by an offensive odor
n (biology) the process of decay caused by bacterial or fungal action
n unacceptable behavior (especially ludicrously false statements)
v break down
v become physically weaker","n. 腐烂, 腐蚀, 败坏
vi. 腐烂, 烂, 堕落, 憔悴
vt. 使腐烂, 使腐朽, 使堕落",n:35/v:65,2,0,gk cet4 cet6 ky toefl ielts,9578,9603,rot
rotary,rotary,'rәutәri,a. relating to or characterized by rotation,"a. 旋转的, 轮流的
n. 旋转式机器",j:92/n:8,1,0,cet4 cet6 ky,12122,12580,rotary
rotate,rotate,'rәuteit,"v. exchange on a regular basis
v. perform a job or duty on a rotating basis
v. cause to turn on an axis or center","a. 辐状的
vt. 使旋转, 使转动, 使轮流
vi. 旋转, 循环
[计] 旋转",v:100,0,0,cet4 cet6 ky toefl ielts gre,6887,5483,rotate
rotation,rotation,rәu'teiʃәn,"n. the act of rotating as if on an axis
n. (mathematics) a transformation in which the coordinate axes are rotated by a fixed angle about the origin
n. a single complete turn (axial or orbital)","n. 旋转, 循环, 轮流
[计] 旋转",n:100,0,0,cet4 cet6 toefl,6205,5230,rotation
rotten,rotten,'rɒtn,s. having decayed or disintegrated; usually implies foulness,"a. 腐烂的, 恶臭的, 堕落的, 风化的, 虚弱的
[经] 腐烂的, 堕落的",j:100,2,0,cet4 cet6 ky toefl gre,6433,8385,rotten
rough,rough,rʌf,"n. the part of a golf course bordering the fairway where the grass is not cut short
a. having or caused by an irregular surface
s. (of persons or behavior) lacking refinement or finesse
a. of the margin of a leaf shape; having the edge cut or fringed or scalloped","n. 粗糙的东西, 毛坯, 未加工品, 梗概, 草图, 暴徒, 艰难
a. 粗糙的, 粗暴的, 蓬乱的, 草率的, 大致的, 简陋的, 暴风雨的, 艰难的
vt. 使粗糙, 使不平, 使蓬乱, 粗制, 草拟, 粗暴对待, 对...动粗
vi. 变粗糙
adv. 粗糙地, 粗暴地",n:1/j:93/v:6,3,1,gk cet4 cet6 ky toefl ielts,2422,2627,rough
roughly,roughly,'rʌfli,"r. with roughness or violence (`rough' is an informal variant for `roughly')
r. with rough motion as over a rough surface","adv. 概略地, 粗糙地, 粗暴地",r:100,0,1,cet4 cet6 ky toefl,3181,2657,roughly
rouse,rouse,rauz,"v become active
v force or drive out
v cause to be agitated, excited, or roused
v cause to become awake or conscious","n. 觉醒, 奋起, 干杯
vt. 唤醒, 鼓舞, 激动, 使振奋, 惊起
vi. 醒来, 奋起",v:100,1,0,cet4 cet6 ky ielts,10108,10921,rouse
route,route,ru:t,"v. send documents or materials to appropriate destinations
v. send via a specific route
v. divert in a specified direction","n. 路径, 途径, 路线
vt. 确定路线, 按规定路线发送
[计] 传递, 路由设定程序",v:1/n:99,4,1,cet4 cet6 ky ielts,1246,1946,route
routine,routine,ru:'ti:n,"n. an unvarying or habitual method or procedure
n. a set sequence of steps, part of larger computer program","n. 常规, 日常工作, 惯例, 例行公事
a. 日常的, 常规的
[计] 例程",j:10/n:90,3,1,gk cet4 cet6 ky toefl ielts,2421,2585,routine
row,row,rәu. rau,"n. an arrangement of objects or people side by side in a line
n. a long continuous strip (usually running horizontally)
n. a linear array of numbers, letters, or symbols side by side
n. a continuous chronological succession without an interruption","n. 排, 行, 街道, 划船, 吵闹
vt. 使成排, 划, 划船, 参加(赛船), 痛骂
vi. 划船, 划动, 争吵
[计] 行",v:8/n:92,2,1,zk gk cet4 cet6 ky toefl,1406,1843,row
royal,royal,'rɒiәl,"n. a sail set next above the topgallant on a royal mast
n. stag with antlers of 12 or more branches
a. of or relating to or indicative of or issued or performed by a king or queen or other monarch
a. established or chartered or authorized by royalty","n. 王室, 皇族
a. 王室的, 皇家的, 盛大的, 庄严的",j:94/n:6,4,1,gk cet4 cet6 ky ielts,682,4306,royal
rub,rub,rʌb,"n. the act of rubbing or wiping
v. move over something with pressure
v. cause friction
v. scrape or rub as if to relieve itching","n. 摩擦, 困难, 障碍, 磨损处
vt. 擦, 搓, 摩擦, 惹怒
vi. 摩擦, 擦破",n:7/v:93,2,1,cet4 cet6 ky toefl ielts,3231,2875,rub
rubber,rubber,'rʌbә,"n. an elastic material obtained from the latex sap of trees (especially trees of the genera Hevea and Ficus) that can be vulcanized and finished into a variety of products
n. any of various synthetic elastic materials whose properties resemble natural rubber
s. returned for lack of funds","n. 橡皮, 橡胶, 做摩擦动作的人, 按摩师, 决胜盘
vt. 用橡胶制造, 涂橡胶于",j:72/n:28,2,1,zk gk cet4 cet6 ky ielts,5262,4791,rubber
rubbish,rubbish,'rʌbiʃ,"n. worthless material that is to be disposed of
v. attack strongly","n. 废物, 垃圾, 胡说",n:100,2,1,zk gk cet4 cet6 ky toefl ielts,3206,14955,rubbish
rude,rude,ru:d,"s socially incorrect in behavior
s (of persons) lacking in refinement or grace
a lacking civility or good manners
s (used especially of commodities) being unprocessed or manufactured using only simple or minimal processes
s belonging to an early stage of technical development; characterized by simplicity and (often) crudeness","a. 粗鲁无礼的, 粗陋的, 粗暴的, 原始的, 未开化的, 大略的, 崎岖不平的, 狂暴的",j:100,2,1,gk cet4 cet6 ky,5635,6718,rude
rug,rug,rʌg,n. floor covering consisting of a piece of thick heavy fabric (usually with nap or pile),"n. 小块地毯, 揭露某人",n:100,2,0,cet4 cet6 ky,4652,5095,rug
ruin,ruin,ruin,"n. an irrecoverable state of devastation and destruction
n. a ruined building
n. an event that results in destruction
v. destroy or cause to fail","n. 毁灭, 推翻, 废墟
vi. 毁灭, 衰败, 破坏, 破产, 堕落
vt. 使毁灭, 毁坏, 使破产",n:43/v:57,3,1,gk cet4 cet6 ky toefl,5346,4197,ruin
rule,rule,ru:l,"n. a principle or condition that customarily governs behavior
n. prescribed guide for conduct or action
n. (linguistics) a rule describing (or prescribing) a linguistic practice
n. the duration of a monarch's or government's power","n. 规则, 统治, 控制, 支配, 规律, 标准, 章程, 破折号, 铅线
vt. 规定, 统治, 管理, 控制, 支配, 裁决
vi. 统治, 管辖, 裁定
[计] 规则, 水线",v:21/n:79,5,1,zk gk cet4 cet6 ky toefl ielts,539,633,rule
ruler,ruler,'ru:lә,n. a person who rules or commands,"n. 统治者, 管理者, 尺, 直尺
n. 划线板
[计] 标尺",n:100,2,1,zk gk cet4 cet6 ky,4145,5552,ruler
rumour,rumour,'ru:mә,"n gossip (usually a mixture of truth and untruth) passed around by word of mouth
v tell or spread rumors","n. 谣言, 传闻
vt. 谣传",,3,1,cet4 cet6 ielts,3495,0,rumour
runner,runner,'rʌnә,"n. someone who travels on foot by running
n. a person who is employed to deliver messages or documents
n. a trained athlete who competes in foot races
n. a long narrow carpet","n. 跑步者, 赛跑者, 送信人, 走私船, 操作者, 滑槽
[化] 碾碎机; 压碎机",n:100,3,1,gk cet4 cet6,4368,4214,runner
rural,rural,'ruәrәl,"a. living in or characteristic of farming or country life
a. of or relating to the countryside as opposed to the city","a. 乡下的, 田园的, 乡村风味的
[法] 农村的, 乡村的, 有关农业的",j:100,3,1,cet4 cet6 ky toefl ielts gre,1519,2006,rural
rush,rush,rʌʃ,"n. a sudden forceful flow
n. grasslike plants growing in wet places and having cylindrical often hollow stems
n. physician and American Revolutionary leader; signer of the Declaration of Independence (1745-1813)
n. a sudden burst of activity","n. 匆促, 冲进, 急流, 灯心草
vi. 冲, 奔, 闯, 赶紧, 匆促行事, 涌现
vt. 使冲, 匆忙地做, 突袭, 飞跃, 用灯心草做
a. 紧急的",n:29/v:71,3,1,zk gk cet4 cet6 ky toefl,2531,1956,rush
rust,rust,rʌst,"n. a red or brown oxide coating on iron or steel caused by the action of oxygen and moisture
n. a plant disease that produces a reddish-brown discoloration of leaves and stems; caused by various rust fungi
n. the formation of reddish-brown ferric oxides on iron by low-temperature oxidation in the presence of water
n. any of various fungi causing rust disease in plants","n. 锈, 生锈, 衰退
vi. 生锈, 衰退
vt. 使生锈, 腐蚀",v:40/n:60,1,0,cet4 cet6 ky toefl ielts,14222,10260,rust
rusty,rusty,'rʌsti,s. covered with or consisting of rust,"a. 生锈的, 腐蚀的, 生疏的, 顽固的, 腐烂的
[医] 锈色的",j:100,1,0,cet4 cet6 toefl,9674,9614,rusty
sack,sack,sæk,"n. a bag made of paper or plastic for holding customer's purchases
n. the quantity contained in a sack
n. any of various light dry strong white wine from Spain and Canary Islands (including sherry)
n. a woman's full loose hiplength jacket","n. 麻布袋, 洗劫
vt. 把...装入袋, 洗劫",v:15/n:85,3,1,cet4 cet6 ky toefl ielts gre,4693,4467,sack
sacred,sacred,'seikrid,"a. concerned with religion or religious purposes
s. worthy of respect or dedication
s. (often followed by `to') devoted exclusively to a single use or purpose or person","a. 神圣的, 献给上帝的, 庄严的, 祭祀的
[法] 神圣的, 不可侵犯的",j:100,2,0,gk cet4 cet6 ky toefl ielts gre,4692,3338,sacred
sacrifice,sacrifice,'sækrifais,"n. personnel that are sacrificed (e.g., surrendered or lost in order to gain an objective)
n. a loss entailed by giving up or selling something at less than its value
n. the act of killing (an animal or person) in order to propitiate a deity
n. (baseball) an out that advances the base runners","n. 牺牲, 供奉, 祭品
vt. 牺牲, 祭祀, 贱卖
vi. 献祭",v:47/n:53,3,0,gk cet4 cet6 ky ielts gre,5282,4068,sacrifice
saddle,saddle,'sædl,"n. a seat for the rider of a horse or camel
n. cut of meat (especially mutton or lamb) consisting of part of the backbone and both loins
n. a piece of leather across the instep of a shoe
n. posterior part of the back of a domestic fowl","n. 鞍, 马鞍, 车座, 鞍状物
vt. 装以马鞍, 使负担
vi. 跨上马鞍",v:24/n:76,2,0,cet4 cet6 ky toefl ielts gre,6599,6217,saddle
sadly,sadly,'sædli,"r. in an unfortunate way
r. with sadness; in a sad manner","adv. 悲痛地, 悲惨地, 悲伤地, 说来遗憾",r:100,0,1,cet4 cet6,3665,5717,sadly
sadness,sadness,'sædnis,"n. emotions experienced when not in a state of well-being
n. the state of being sad","n. 悲哀, 悲伤",n:100,0,1,gk cet4 cet6,6372,5506,sadness
safe,safe,seif,"n. strongbox where valuables can be safely kept
n. a ventilated or refrigerated cupboard for securing provisions from pests
a. free from danger or the risk of harm
s. (of an undertaking) secure from risk","n. 保险箱, 冷藏室
a. 安全的, 可靠的, 平安的, 稳健的, 有把握的",r:1/j:96/n:3,4,1,zk gk cet4 cet6 ky ielts gre,1244,1058,safe
safely,safely,'seifli,r. with safety; in a safe manner,"adv. 安全地, 确实地",r:100,0,1,cet4 cet6,3916,4266,safely
safety,safety,'seifti,"n. the state of being certain that adverse effects will not be caused by some agent under defined conditions
n. a safe place
n. a score in American football; a player is tackled behind his own goal line","n. 安全, 保险, 平安, 保安设备
vt. 保护, 防护",n:100,4,1,zk gk cet4 cet6 ky ielts,1165,1132,safety
sail,sail,seil,"n. a large piece of fabric (usually canvas fabric) by means of which wind is used to propel a sailing vessel
n. any structure that resembles a sail
v. traverse or travel on (a body of water)
v. travel on water propelled by wind","n. 帆, 篷, 帆船, 航程, 帆状物
vi. 航行, 启航, 张帆而行
vt. 航行于, 驾船",n:28/v:72,3,1,zk gk cet4 cet6 ky toefl,2876,4124,sail
sailor,sailor,'seilә,n. any member of a ship's crew,"n. 水手, 船员, 海员
[法] 水手, 船员, 海员",n:100,2,1,gk cet4 cet6 ky,5054,5030,sailor
Saint,saint,seint,"n. a person who has died and has been declared a saint by canonization
n. person of exceptional holiness","n. 圣徒, 圣人
a. 神圣的
[计] 自动积分程序符号",n:100,3,0,cet4 cet6 ky,7596,4582,saint
sake,sake,seik,"n. a reason for wanting something done
n. Japanese alcoholic beverage made from fermented rice; usually served hot
n. the purpose of achieving or obtaining","n. 目的, 缘故, 理由",n:100,3,0,cet4 cet6 ky toefl ielts,2534,3325,sake
salad,salad,'sælәd,n. food mixtures either arranged on a plate or tossed and served with a moist dressing; usually consisting of or including greens,n. 色拉,n:100,2,1,zk gk cet4 cet6 ky ielts,4643,2773,salad
salary,salary,'sælәri,n something that remunerates,"n. 薪水
vt. 给...加薪",n:100,3,1,gk cet4 cet6 ky ielts,2751,2455,salary
sale,sale,seil,"n. a particular instance of selling
n. the general activity of selling
n. an occasion (usually brief) for buying at specially reduced prices
n. the state of being purchasable; offered or exhibited for selling","n. 出售, 卖, 拍卖, 销售额, 廉价出售
[经] 卖, 出售; 销售(货)",n:100,5,1,zk gk cet4 cet6 ky toefl ielts,1143,2234,sale
salesman,salesman,'seilzmәn,n. a man salesperson,"n. 售货员, 推销员
[经] 售货员, 店员, 推销员",n:100,2,0,gk cet4 cet6 ky,6889,5573,salesman
salt,salt,sɒ:lt,"n. a compound formed by replacing hydrogen in an acid by a metal (or a radical that acts like a metal)
n. white crystalline form of especially sodium chloride used to season and preserve food
n. the taste experience when common salt is taken into the mouth
v. add salt to","n. 盐, 风趣, 刺激
a. 含盐的, 咸的, 风趣的, 辛辣的
vt. 加盐于, 用盐腌",v:1/j:1/n:98,3,1,zk gk cet4 cet6 ky,2536,1571,salt
salute,salute,sә'lu:t,"n. an act of honor or courteous recognition
n. a formal military gesture of respect
n. an act of greeting with friendly words and gestures like bowing or lifting the hat
v. greet in a friendly way","vi. 行礼, 致意, 问候, 放礼炮
vt. 向...致意, 迎接, 赞扬
n. 招呼, 敬礼, 礼炮",n:41/v:59,2,0,gk cet4 cet6 ky ielts gre,11386,8974,salute
sample,sample,'sæmpl,"n. a small part of something intended as representative of the whole
n. all or part of a natural object that is collected and preserved as an example of its class
v. take a sample of","n. 样品, 范例, 样本
vt. 抽样, 尝试
[计] 示例, 字样",v:12/n:88,3,1,cet4 cet6 ky toefl ielts,1349,1311,sample
sand,sand,sænd,"n. a loose material consisting of grains of rock or coral
n. French writer known for works concerning women's rights and independence (1804-1876)","n. 沙, 沙子, 沙滩, 光阴, 生涯
vt. 撒沙, 以沙掩盖",v:4/n:96,3,1,zk gk cet4 cet6 ky,2470,2205,sand
sandwich,sandwich,'sændwitʃ,"n. two (or more) slices of bread with a filling between them
v. make into a sandwich
v. insert or squeeze tightly between two people or objects","n. 三明治, 夹心面包, 夹层板
vt. 插入, 夹入, 把...制成三明治",v:8/n:92,2,0,zk gk cet4 cet6 ky ielts,3670,3529,sandwich
sandy,sandy,'sændi,"s of hair color; pale yellowish to yellowish brown
a resembling or containing or abounding in sand; or growing in sandy areas","a. 沙的, 沙地的, 多沙的",j:100,2,0,cet4 cet6 toefl,6514,6261,sandy
satellite,satellite,'sætlait,"n. man-made equipment that orbits around the earth or the moon
n. a person who follows or serves another
n. any celestial body orbiting around a planet or star
v. broadcast or disseminate via satellite","n. 人造卫星
[医] 伴行静脉, 陪静脉, 陪病部, 随体, 卫星",n:100,3,0,gk cet4 cet6 ky toefl ielts,3325,2632,satellite
