word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
apple,apple,'æpl,"n. fruit with red or yellow or green skin and sweet to tart crisp whitish flesh
n. native Eurasian tree widely cultivated in many varieties for its firm rounded edible fruits","n. 苹果, 家伙
[医] 苹果",n:100,3,1,zk gk,2446,2695,apple
throat,throat,θrәut,"n. the passage to the stomach and lungs; in the front part of the neck below the chin and above the collarbone
n. an opening in the vamp of a shoe at the instep
n. a passage resembling a throat in shape or function; 
n. the part of an animal's body that corresponds to a person's throat","n. 咽喉, 喉咙, 嗓音
vt. 用喉音说, 开沟于",n:100,3,1,gk cet4 cet6 ky ielts,2449,2454,throat
dealer,dealer,'di:lә,"n. a firm engaged in trading
n. a seller of illicit goods
n. the person who distributes the playing cards in a card game","n. 经销商, 商人
[经] 交易员, 贩卖商",n:100,3,0,cet6 ky toefl,2450,2575,dealer
wooden,wooden,'wudn,"s. made or consisting of (entirely or in part) or employing wood
s. lacking ease or grace","a. 木制的, 呆笨的, 木然的",j:100,3,1,gk cet4 cet6 ky,2452,2512,wooden
discovery,discovery,dis'kʌvәri,"n. the act of discovering something
n. something that is discovered
n. a productive insight
n. (law) compulsory pretrial disclosure of documents relevant to a case; enables one side in a litigation to elicit information from the other side concerning the facts in the case","n. 发现, 被发现的事物
[法] 要求告知, 发现, 发觉",n:100,3,1,zk gk cet4 cet6 ky ielts,2453,2227,discovery
emotion,emotion,i'mәuʃәn,n. any strong feeling,"n. 情绪, 激动, 强烈的情感
[医] 情绪, 情感",n:100,3,1,cet4 cet6 ky toefl ielts,2454,2117,emotion
lad,lad,læd,"n a boy or man
n a male child (a familiar term of address to a boy)","n. 青年, 家伙, 少年, 情人",n:100,3,0,ky,2455,9364,lad
investor,investor,in'vestә,n. someone who commits capital in order to gain financial returns,"n. 投资者
[经] 投资者",n:100,4,0,,2459,1702,investor
pace,pace,peis,"n. the rate of moving (especially walking or running)
n. the relative speed of progress or change
n. a step in walking or running
v. walk with slow or fast paces","n. 速度, 步调, 步法
vi. 踱步, 缓慢走
vt. 用步测, 踱步于",v:25/n:75,3,1,gk cet4 cet6 ky toefl ielts,2461,2533,pace
overcome,overcome,.әuvә'kʌm,v. get on top of; deal with successfully,"vt. 战胜, 克服, 胜过
vi. 得胜",j:4/v:96,3,1,gk cet4 cet6 ky toefl ielts,2462,2707,overcome
behave,behave,bi'heiv,"v. behave in a certain manner
v. behave well or properly","vi. 举止端正, 行为规矩
vt. 检点(自己的)行为, 使表现好",v:100,3,1,gk cet4 cet6 ky toefl ielts,2463,3660,behave
rank,rank,ræŋk,"n. a row or line of people (especially soldiers or police) standing abreast of one another
n. relative status
v. take or have a position relative to others
v. take precedence or surpass others in rank","n. 等级, 排, 横列, 队伍, 阶级
a. 茂密丛生的, 恶臭的, 十足的, 粗俗的
vt. 排列, 归类于, 把...分等
vi. 列为, 列队
n. 秩
[计] 秩",v:41/j:2/n:57,3,1,gk cet4 cet6 ky toefl ielts,2464,2647,rank
disaster,disaster,di'zɑ:stә,n. an act that has disastrous consequences,"n. 灾祸, 不幸, 彻底失败",n:100,3,1,gk cet4 cet6 ky toefl ielts gre,2466,2321,disaster
stream,stream,stri:m,"n. a natural body of running water flowing on or under the earth
n. dominant course (suggestive of running water) of successive events or ideas
n. something that resembles a flowing stream in moving continuously
v. to extend, wave or float outward, as if in the wind","n. 水流, 小河, 流出, 趋势, 人潮
vt. 流出, 流动, 展开
vi. 流, 涌, 飘扬
[计] 流",v:17/n:83,3,1,zk gk cet4 cet6 ky gre,2467,2231,stream
permission,permission,pә'miʃәn,n. approval to do something,"n. 许可, 允许
[计] 许可, 认可",n:100,3,1,gk cet4 cet6 ky toefl,2468,3233,permission
electric,electric,i'lektik,"n. a car that is powered by electricity
a. using or providing or producing or transmitting or operated by electricity
s. (of a situation) exceptionally tense
s. affected by emotion as if by electricity; thrilling","a. 电的, 导电的, 电动的
[医] 电的",j:98/n:2,3,1,zk gk cet4 cet6 ky,2469,2696,electric
sand,sand,sænd,"n. a loose material consisting of grains of rock or coral
n. French writer known for works concerning women's rights and independence (1804-1876)","n. 沙, 沙子, 沙滩, 光阴, 生涯
vt. 撒沙, 以沙掩盖",v:4/n:96,3,1,zk gk cet4 cet6 ky,2470,2205,sand
knife,knife,naif,"n. edge tool used as a cutting instrument; has a pointed blade with a sharp edge and a handle
n. a weapon with a handle and blade with a sharp point
v. use a knife on","n. 小刀, 匕首
vt. 切割, 伤害, 切, 戳
vi. 劈开, 穿过",v:2/n:98,3,1,zk gk ielts,2471,2240,knife
witness,witness,'witnis,"n. someone who sees an event and reports what happened
n. testimony by word or deed to your religious faith
n. (law) a person who attests to the genuineness of a document or signature by adding their own signature
n. (law) a person who testifies under oath in a court of law","n. 证人, 目击者, 证据, 证词
vt. 目击, 作证, 证明, 表明
vi. 作证人, 作为证据",v:35/n:65,3,1,gk cet4 cet6 ky toefl ielts gre,2473,1970,witness
reserve,reserve,ri'zә:v,"n. something kept back or saved for future use or a special purpose
n. (medicine) potential capacity to respond in order to maintain vital functions
n. the trait of being uncommunicative; not volunteering anything more than necessary
v. hold back or set aside, especially for future use or contingency","n. 储备品, 贮量, 后备军, 自然保护区, 保留, 拘谨, 节制, 储备金
vt. 保留, 保存, 预订, 延期, 推迟",v:36/j:23/n:41,4,1,gk cet4 cet6 ky toefl ielts gre,2475,3740,reserve
medicine,medicine,'medisin,"n. the branches of medical science that deal with nonsurgical techniques
n. (medicine) something that treats or prevents or alleviates the symptoms of disease
n. the learned profession that is mastered by graduate training in a medical school and that is devoted to preventing or alleviating or curing diseases and injuries","n. 药, 医学, 内科
vt. 给...用药",n:100,3,1,zk gk toefl ielts,2476,1473,medicine
hero,hero,'hiәrәu,"n. a man distinguished by exceptional courage and nobility and strength
n. the principal character in a play or movie or novel or poem
n. Greek mathematician and inventor who devised a way to determine the area of a triangle and who described various mechanical devices (first century)
n. (classical mythology) a being of great strength and courage celebrated for bold exploits; often the offspring of a mortal and a god","n. 英雄, 超越常人者, 男主角",n:100,3,1,zk gk cet4 cet6 ky ielts,2477,1912,hero
cool,cool,ku:l,"n. the quality of being at a refreshingly low temperature
v. make cool or cooler
v. loose heat
v. lose intensity","n. 凉爽, 凉爽的空气
a. 凉爽的, 冷淡的, 冷静的
vi. 冷却, 平息
vt. 使冷却, 使平静",n:3/r:3/j:70/v:24,4,1,zk gk,2478,1451,cool
swing,swing,swiŋ,"n. a state of steady vigorous action that is characteristic of an activity
n. mechanical device used as a plaything to support someone swinging back and forth
n. a sweeping blow or stroke
n. changing location by moving back and forth","n. 摇摆, 振幅, 音律, 节奏, 涨落, 秋千, 旋转, 行动自由
vi. 摇摆, 悬挂, 旋转, 大摇大摆地走, 转向
vt. 挥舞, 使旋转, 使转向, 悬挂, 吊运
a. 旋转的, 悬挂的, 强节奏爵士音乐的",n:40/v:60,3,1,zk gk cet4 cet6 ky toefl ielts gre,2479,2453,swing
hearing,hearing,'hiәriŋ,"n. (law) a proceeding (usually by a court) where evidence is taken for the purpose of determining an issue of fact and reaching a decision based on that evidence
n. an opportunity to state your case and be heard
n. a session (of a committee or grand jury) in which witnesses are called and testimony is taken
n. the ability to hear; the auditory faculty","n. 听, 听觉, 听讯
[医] 听, 听觉",n:100,3,1,gk ky ielts,2480,1711,hearing
mortgage,mortgage,'mɒ:gidʒ,"n. a conditional conveyance of property as security for the repayment of a loan
v. put up as security or collateral","n. 抵押, 约束性义务, 抵押借款
vt. 抵押, 以...作担保, 把...许给",v:3/n:97,4,0,cet6 ky ielts gre,2483,3215,mortgage
mail,mail,meil,"n. the bags of letters and packages that are transported by the postal service
n. the system whereby messages are transmitted via the post office
n. a conveyance that transports the letters and packages that are conveyed by the postal system
n. any particular collection of letters or packages that is delivered","n. 邮件, 邮政, 邮递, 盔甲
vt. 邮寄, 给...穿盔甲
[计] 邮件",v:22/n:78,3,1,zk gk ielts,2485,2508,mail
birthday,birthday,'bә:θdei,"n. an anniversary of the day on which a person was born (or the celebration of it)
n. the date on which a person was born",n. 生日,n:100,3,1,zk gk,2488,2433,birthday
anger,anger,'æŋgә,"n. a strong emotion; a feeling that is oriented toward some real or supposed grievance
n. the state of being angry
v. make angry
v. become angry","n. 忿怒
vt. 激怒, 使发怒
vi. 发怒",v:24/n:76,3,1,gk cet4 ky ielts,2489,2362,anger
policeman,policeman,pә'li:smәn,n. a member of a police force,"n. 警察
[化] 淀帚",n:100,3,0,zk gk,2490,4754,policeman
platform,platform,'plætfɒ:m,"n. a raised horizontal surface
n. a document stating the aims and principles of a political party
n. the combination of a particular computer and a particular operating system
n. any military structure or vehicle bearing weapons","n. 站台, 月台, 讲台, 论坛, 平台
[计] 平台",n:100,3,1,gk cet4 cet6 ky toefl ielts,2491,2806,platform
curtain,curtain,'kә:tәn,"n. hanging cloth used as a blind (especially for a window)
n. any barrier to communication or vision
v. provide with drapery","n. 帐, 幕, 窗帘
vt. 装帘子于, 遮蔽",v:1/n:99,3,1,gk cet4 cet6 ky toefl,2492,3622,curtain
tale,tale,teil,"n a message that tells the particulars of an act or occurrence or course of events; presented in writing or drama or cinema or as a radio or television program
n a trivial lie","n. 故事, 谎言, 谣言, 陈述, 叙述
[法] 虚语, 诽语, 谣言",n:100,3,0,zk gk cet4 cet6 ky toefl,2493,2239,tale
electronic,electronic,.ilek'trɒnik,"a. of or relating to electronics; concerned with or using devices that operate on principles governing the behavior of electrons
a. of or concerned with electrons","a. 电子的
[计] 电子工业协会接口",j:100,3,1,gk cet4 cet6 ky ielts,2494,2407,electronic
cricket,cricket,'krikit,"n. leaping insect; male makes chirping noises by rubbing the forewings together
n. a game played with a ball and bat by two teams of 11 players; teams take turns trying to score runs
v. play cricket","n. 蟋蟀, 板球",n:100,3,0,cet4 cet6 ky ielts,2496,8382,cricket
fun,fun,fʌn,"n. activities that are enjoyable or amusing
n. verbal wit or mockery (often at another's expense but not to be taken seriously)
n. violent and excited activity","n. 乐趣, 玩笑, 娱乐
vi. 开玩笑
a. 供娱乐用的",j:48/n:52,4,1,zk gk,2497,1888,fun
journal,journal,'dʒә:nәl,"n. a periodical dedicated to a particular subject
n. a record book as a physical object
n. the part of the axle contained by a bearing","n. 日记, 杂志, 日报
[化] 轴颈",n:100,4,0,cet4 cet6 ky toefl ielts,2500,2780,journal
golf,golf,gɒlf,"n. a game played on a large open course with 9 or 18 holes; the object is use as few strokes as possible in playing all the holes
v. play golf","n. 高尔夫球
vi. 打高尔夫球",v:1/n:99,3,0,gk cet4 cet6 ky ielts,2501,1801,golf
organize,organize,'ɒ:gәnaiz,"v. cause to be structured or ordered or operating according to some principle or idea
v. bring order and organization to
v. arrange by systematic planning and united effort","vt. 组织, 有机化, 给予生机
vi. 组织起来",v:100,4,1,cet4 cet6 ky,2507,1643,organize
infection,infection,in'fekʃәn,"n. the pathological state resulting from the invasion of the body by pathogenic microorganisms
n. (phonetics) the alteration of a speech sound under the influence of a neighboring sound
n. (medicine) the invasion of the body by pathogenic microorganisms and their multiplication which can lead to tissue damage and disease
n. an incident in which an infectious disease is transmitted","n. 传染, 影响, 传染病
[医] 传染, 感染",n:100,3,1,ky toefl ielts gre,2510,2692,infection
literary,literary,'litәrәri,"a. of or relating to or characteristic of literature
s. knowledgeable about literature
s. appropriate to literature rather than everyday speech or writing","a. 文学的, 文艺的, 精通文学的
[法] 文学的, 从事文学的, 从事写作的",j:100,3,0,gk cet4 cet6 ky toefl,2512,2700,literary
guitar,guitar,gi'tɑ:,n. a stringed instrument usually having six strings; played by strumming or plucking,n. 吉他,n:100,3,0,zk gk cet6 ky ielts,2516,3658,guitar
presumably,presumably,pri'zu:mәbli,r. by reasonable assumption,"adv. 推测上, 大概",r:100,3,1,cet4 cet6 ky toefl ielts,2522,4288,presumably
pack,pack,pæk,"n. a complete collection of similar things
n. a convenient package or parcel (as of cigarettes or film)
n. a group of hunting animals
n. a cream that cleanses and tones the skin","n. 包裹, 一伙, 一副, 背包, 包装
vt. 包装, 捆扎, 塞满, 压紧, 挑选
vi. 包装货物, 挤, 群集, 被包装
[计] 压缩",n:47/v:53,4,1,gk cet4 ky toefl gre,2523,2273,pack
genuine,genuine,'dʒenjuin,"a. not fake or counterfeit
s. not pretended; sincerely felt or expressed","a. 真正的, 真实的, 诚恳的
[医] 真性的",j:100,3,1,cet4 cet6 ky toefl ielts gre,2524,3747,genuine
guarantee,guarantee,.gærәn'ti:,"n. a written assurance that some product or service will be provided or will meet certain specifications
n. an unconditional commitment that something will happen or that something is true
n. a collateral agreement to answer for the debt of another in case that person defaults
v. give surety or assume responsibility","n. 担保, 抵押品, 保证书
vt. 保证, 担保",n:32/v:68,4,1,gk cet4 cet6 ky toefl ielts gre,2525,2774,guarantee
favourite,favourite,'feivәrit,"n a competitor thought likely to win
n a special loved one
n something regarded with special favor or liking
s appealing to the general public
s preferred above all others and treated with partiality","n. 喜欢的事物
a. 喜爱的, 宠爱的",j:69/n:31,4,1,zk gk,2527,22274,favourite
extreme,extreme,ik'stri:m,"n. the furthest or highest degree of something
s. of the greatest possible degree or extent or intensity
s. far beyond a norm in quantity or amount or degree; to an utmost degree
s. beyond a norm in views or actions","n. 极端, 末端
a. 极端的, 尽头的, 极度的, 偏激的",j:84/n:16,3,1,gk cet4 cet6 ky ielts,2528,2519,extreme
delay,delay,di'lei,"n. time during which some action is awaited
n. the act of delaying; inactivity resulting in something being put off until a later time
v. cause to be slowed down or delayed
v. act later than planned, scheduled, or required","n. 耽搁, 迟滞
v. 耽搁, 延迟
[计] 延迟, 延时",v:46/n:54,4,1,gk cet4 cet6 ky toefl ielts,2530,3105,delay
rush,rush,rʌʃ,"n. a sudden forceful flow
n. grasslike plants growing in wet places and having cylindrical often hollow stems
n. physician and American Revolutionary leader; signer of the Declaration of Independence (1745-1813)
n. a sudden burst of activity","n. 匆促, 冲进, 急流, 灯心草
vi. 冲, 奔, 闯, 赶紧, 匆促行事, 涌现
vt. 使冲, 匆忙地做, 突袭, 飞跃, 用灯心草做
a. 紧急的",n:29/v:71,3,1,zk gk cet4 cet6 ky toefl,2531,1956,rush
priest,priest,pri:st,"n. a clergyman in Christian churches who has the authority to perform or administer various religious rites; one of the Holy Orders
n. a person who performs religious duties and ceremonies in a non-Christian religion","n. 祭司, 牧师, 神父, 神质人员, 僧侣, 泰斗",n:100,3,1,cet4 cet6 ky,2532,2293,priest
joke,joke,dʒәuk,"n. a humorous anecdote or remark intended to provoke laughter
n. a triviality not to be taken seriously
v. tell a joke; speak humorously
v. act in a funny or teasing way","n. 笑话, 玩笑, 笑柄
v. 开玩笑, 取笑, 作弄",v:27/n:73,3,1,zk gk cet4 ky,2533,2246,joke
sake,sake,seik,"n. a reason for wanting something done
n. Japanese alcoholic beverage made from fermented rice; usually served hot
n. the purpose of achieving or obtaining","n. 目的, 缘故, 理由",n:100,3,0,cet4 cet6 ky toefl ielts,2534,3325,sake
relax,relax,ri'læks,"v. become less tense, rest, or take one's ease
v. make less taut
v. cause to feel relaxed
v. become less tense, less formal, or less restrained, and assume a friendlier manner","vi. 放松, 松懈, 松弛, 变从容, 休息, 休养
vt. 使松弛, 缓和, 使松懈, 使休息",v:100,3,1,zk gk cet4 cet6 ky toefl,2535,2861,relax
salt,salt,sɒ:lt,"n. a compound formed by replacing hydrogen in an acid by a metal (or a radical that acts like a metal)
n. white crystalline form of especially sodium chloride used to season and preserve food
n. the taste experience when common salt is taken into the mouth
v. add salt to","n. 盐, 风趣, 刺激
a. 含盐的, 咸的, 风趣的, 辛辣的
vt. 加盐于, 用盐腌",v:1/j:1/n:98,3,1,zk gk cet4 cet6 ky,2536,1571,salt
edition,edition,i'diʃәn,"n. the form in which a text (especially a printed book) is published
n. all of the identical copies of something offered to the public at the same time
n. an issue of a newspaper","n. 版本, 版, 翻版",n:100,4,1,gk cet4 cet6 ky ielts,2537,3155,edition
drag,drag,dræg,"n. the phenomenon of resistance to motion through a fluid
n. something that slows or delays progress
n. something tedious and boring
n. clothing that is conventionally worn by the opposite sex (especially women's clothing when worn by a man)","n. 拖, 拖累
v. 拖累, 拖拉, 沉重缓慢地走, 拖动
[计] 拖动",n:1/v:99,3,1,gk cet4 cet6 ky toefl,2538,2127,drag
circuit,circuit,'sә:kit,"n. an electrical device that provides a path for electrical current to flow
n. an established itinerary of venues or events that a particular group of people travel to
n. (law) a judicial division of a state or the United States (so-called because originally judges traveled and held court in different locations); one of the twelve groups of states in the United States that is covered by a particular circuit court of appeals
v. make a circuit","n. 电路, 环(行)道, 巡回
[计] 线路; 电路",n:100,3,0,gk cet4 cet6 ky toefl ielts gre,2539,4023,circuit
exciting,exciting,ik'saitiŋ,"a. creating or arousing excitement
s. stimulating interest and discussion","a. 令人兴奋的, 刺激的
[电] 激磁",j:100,3,1,cet4 cet6 ky toefl ielts,2540,2926,exciting
airport,airport,'єәpɒ:t,n. an airfield equipped with control tower and hangars as well as accommodations for passengers and cargo,"n. 飞机场
[机] 航空站, 机场",n:100,4,1,zk gk ielts,2541,1765,airport
host,host,hәust,"n. a person who invites guests to a social event (such as a party in his or her own home) and who is responsible for them while they are there
n. an animal or plant that nourishes and supports a parasite; it does not benefit and is often harmed by the association
n. archaic terms for army
n. any organization that provides resources and facilities for a function or event","n. 主人, 旅馆老板, 节目主持人
vt. 当主人招待, 作...节目主持人
[计] 主机, 宿主机",v:34/n:66,5,1,gk cet4 cet6 ky ielts,2542,1840,host
clock,clock,klɒk,"n. a timepiece that shows the time of day
v. measure the time or duration of an event or action or the person who performs an action in a certain period of time","n. 时钟, 计时器, (袜子上的)绣花边花
vt. 绣花样, 记时, 记录
vi. 记录时间
[计] 时钟",v:6/n:94,3,1,zk gk cet4 ky ielts,2543,2635,clock
written,written,'ritn,"a. set down in writing in any of various ways
a. systematically collected and written down","a. 书面的, 写成文字的
write的过去分词",j:100,3,1,,2544,3581,written
cream,cream,kri:m,"n. the best people or things in a group
n. the part of milk containing the butterfat
n. toiletry consisting of any of various substances in the form of a thick liquid that have a soothing and moisturizing effect when applied to the skin
v. make creamy by beating","n. 乳酪, 奶油, 面霜
[医] 乳油, 乳皮; 乳膏, 霜",j:2/v:2/n:96,3,1,gk cet4 cet6 ky ielts,2546,2008,cream
demonstration,demonstration,.demәn'streiʃәn,"n. a show of military force or preparedness
n. a public display of group feelings (usually of a political nature)
n. proof by a process of argument or a series of proposition proving an asserted conclusion
n. a visual presentation showing how something works","n. 示范, 实证
[医] 示教, 实物教授",n:100,3,0,toefl ielts,2547,3142,demonstration
chemical,chemical,'kemikl,"n. material produced by or used in a reaction involving changes in atoms or molecules
a. relating to or used in chemistry
a. of or made from or using substances produced by or used in reactions involving atomic or molecular changes","n. 化学药品
a. 化学的, 化学上用的",j:49/n:51,4,1,gk cet4 cet6 ky,2548,2617,chemical
resign,resign,ri'zain,v. accept as inevitable,"vt. 辞职, 放弃, 使顺从
vi. 辞职, 屈从",v:100,3,0,gk cet4 cet6 ky ielts,2549,3390,resign
bath,bath,bæθ.bɑ:θ,"n. a vessel containing liquid in which something is immersed (as to process it or to maintain it at a constant temperature or to lubricate it)
n. you soak and wash your body in a bathtub
n. an ancient Hebrew liquid measure equal to about 10 gallons
n. a town in southwestern England on the River Avon; famous for its hot springs and Roman remains","n. 沐浴, 浴室
[医] 浴",v:17/n:83,3,1,gk cet4 ky ielts,2551,3890,bath
adviser,adviser,әd'vaizә,n. an expert who gives advice,"n. 顾问, 劝告者, 指导教师
[法] 顾问, 劝告者",n:100,3,0,,2553,2720,adviser
nineteenth,nineteenth,.nain'ti:nθ,"n. position 19 in a countable series of things
s. coming next after the eighteenth in position","num. 第十九, 十九分之一",m:100,4,0,,2554,5153,nineteenth
personnel,personnel,.pә:sә'nel,"n group of people willing to obey orders
n the department responsible for hiring and training and placing employees and for setting policies for personnel management","n. 人员, 人事部门, 人事科(处)
[经] 人事, 全体人员, 职工",n:100,3,0,gk cet4 cet6 ky toefl ielts gre,2556,2425,personnel
advanced,advanced,әd'vɑ:nst,"s. farther along in physical or mental development
s. comparatively late in a course of development
s. ahead of the times
s. at a higher level in training or knowledge or skill","a. 在前的, 高级的, 先进的, 年老的
[法] 预付的, 预支的, 垫付的",j:100,3,1,cet4 ky toefl ielts,2557,2797,advanced
stupid,stupid,'stju:pid,"n. a person who is not very bright
a. lacking or marked by lack of intellectual acuity","a. 愚蠢的, 麻木的",j:100,3,1,zk gk cet4 cet6 ky,2558,2704,stupid
oppose,oppose,ә'pәuz,"v. be against; express opposition to
v. contrast with equal weight or force
v. be resistant to","vt. 反对, 以...对抗, 抗争
vi. 反对",v:100,3,1,gk cet4 cet6 ky toefl ielts gre,2559,1945,oppose
defeat,defeat,di'fi:t,n. an unsuccessful ending to a struggle or contest,"n. 败北, 失败
vt. 击败, 使落空",n:42/v:58,4,1,gk cet4 cet6 ky toefl ielts,2560,3326,defeat
classical,classical,'klæsikl,"a. of or relating to the most highly developed stage of an earlier civilisation and its culture
a. of or relating to the study of the literary works of ancient Greece and Rome
s. (language) having the form used by ancient standard authors
s. of or pertaining to or characteristic of the ancient Greek and Roman cultures","a. 古典的, 正统派的, 经典的
[医] 古典的; 标准的, 典型的",j:100,3,0,gk cet4 cet6 ky ielts,2562,3489,classical
province,province,'prɒvins,n. the proper sphere or extent of your activities,"n. 省, 地方, 职权, 领域
[法] 省, 地方, 领域",n:100,3,0,gk cet4 cet6 ky toefl,2565,3228,province
pause,pause,pɒ:z,"n. a time interval during which there is a temporary cessation of something
n. temporary inactivity
v. cease an action temporarily","n. 暂停, 中止, 停顿, 间歇, 踌躇, 休止符
vi. 暂停, 中止, 停顿, 踌躇
[计] DOS内部命令:暂时停止批处理文件的执行",n:40/v:60,3,1,gk cet4 cet6 ky,2566,2777,pause
acquisition,acquisition,.ækwi'ziʃәn,"n. the act of contracting or assuming or acquiring possession of something
n. something acquired","n. 获得, 获得物
[经] 收购, 招揽, 取得",n:100,3,0,gk cet4 cet6 ky toefl ielts,2567,3856,acquisition
socialist,socialist,'sәuʃәlist,n. a political advocate of socialism,"n. 社会主义者, 社会党党员
[法] 社会主义的",j:88/n:12,3,0,gk cet4 cet6,2568,5591,socialist
aunt,aunt,ɑ:nt,n. the sister of your father or mother; the wife of your uncle,"n. 阿姨, 姨妈, 舅妈, 姑妈, 伯母",n:100,4,1,zk gk,2569,4166,aunt
whenever,whenever,hwen'evә,adv. & conj. At whatever time.,"conj. 每当
adv. 不论何时, 每逢",r:100,3,1,zk gk cet4 cet6 ky,2572,2314,whenever
split,split,split,"n. extending the legs at right angles to the trunk (one in front and the other in back)
n. a bottle containing half the usual amount
n. a promised or claimed share of loot or money
n. a lengthwise crack in wood","n. 劈开, 裂片, 裂缝, 分裂, 派系, 派别, 柳条
a. 劈开的
vi. 分离, 分开, 裂开, 被劈开
vt. 劈开, 切开, 使分裂, 使分离
[计] 拆分",n:18/j:17/v:65,4,1,gk cet4 cet6 ky toefl ielts gre,2573,2910,split
opposite,opposite,'ɒpәzit,"s. being directly across from each other; facing
a. of leaves etc; growing in pairs on either side of a stem
s. moving or facing away from each other
s. the other one of a complementary pair","a. 相对的, 相反的, 对面的
prep. 对面
n. 对立面",i:8/r:5/j:72/n:15,3,1,gk cet4 cet6 ky toefl ielts,2574,2222,opposite
altogether,altogether,.ɒ:ltә'geðә,r. with everything included or counted,"adv. 完全地, 总而言之",r:100,3,1,gk cet4 ky,2575,3801,altogether
truly,truly,'tru:li,r. in accordance with truth or fact or reality,"adv. 真实地, 不假",r:100,3,1,gk cet4 cet6,2576,1719,truly
expose,expose,ik'spәuz,"n. the exposure of an impostor or a fraud
v. expose or make accessible to some action or influence
v. to show, make visible or apparent
v. expose to light, of photographic film","vt. 使暴露, 使曝光, 揭穿, 陈列
[医] 暴露, 露置",v:100,3,1,gk cet4 cet6 ky toefl ielts,2577,2005,expose
everywhere,everywhere,'evrihwєә,r. to or in any or all places; (`everyplace' is used informally for `everywhere'),"adv. 各处, 到处",r:100,3,1,zk gk,2578,1938,everywhere
proud,proud,praud,a. feeling self-respect or pleasure in something by which you measure your self-worth; or being a reason for pride,"a. 骄傲的, 自大的, 自豪的, 辉煌的, 壮丽的",j:100,3,1,zk gk cet4 cet6 ky,2579,1983,proud
confident,confident,'kɒnfidәnt,"a. having or marked by confidence or assurance
s. not liable to error in judgment or action","a. 有信心的, 有把握的",j:100,3,1,gk cet4 cet6 ky toefl ielts,2580,2866,confident
remark,remark,ri'mɑ:k,"n. a statement that expresses a personal opinion or belief or adds information
n. explicit notice","n. 评论, 注意
vt. 评论, 注意
vi. 评论, 谈论
[计] 注释",v:39/n:61,3,1,gk cet4 cet6 ky toefl ielts,2581,3389,remark
compete,compete,kәm'pi:t,v. compete for something; engage in a contest; measure oneself against others,"vi. 竞争, 对抗",v:100,3,1,gk cet4 cet6 ky toefl gre,2583,2065,compete
sink,sink,siŋk,"n. plumbing fixture consisting of a water basin fixed to a wall or floor and having a drainpipe
n. (technology) a process that acts to absorb or remove energy or a substance from a system
v. fall or descend to a lower place or level
v. cause to sink","n. 藏垢的场所, 沟渠, 污水槽
vi. 下沉, 沉没, 下陷, 减弱, 衰退, 消沉, 堕落, 渗透
vt. 使低落, 使下沉, 陷于, 投入(资金等), 挖掘",n:38/v:62,3,1,gk cet4 cet6 ky toefl ielts,2585,2809,sink
negotiate,negotiate,ni'gәuʃieit,"v. succeed in passing through, around, or over","vi. 商议, 谈判, 交涉
vt. 谈妥, 转让, 处理",v:100,4,0,gk cet6 ky toefl gre,2586,2541,negotiate
lecture,lecture,'lektʃә,"n. a speech that is open to the public
n. a lengthy rebuke
n. teaching by giving a discourse on some subject (typically to a class)
v. deliver a lecture or talk","n. 演讲, 谴责, 讲稿
vt. 演讲, 训诫, 说教
vi. 讲演",v:22/n:78,3,1,gk cet4 cet6 ky ielts,2588,3526,lecture
definitely,definitely,'definitli,r without question and beyond doubt,"adv. 明确无疑地, 清楚地",r:100,3,1,cet4 cet6 toefl,2589,1991,definitely
seed,seed,si:d,"n. a small hard fruit
n. a mature fertilized plant ovule consisting of an embryo and its food source and having a protective coat or testa
v. go to seed; shed seeds
v. help (an enterprise) in its early stages of development by providing seed money","n. 种子, 籽, 萌芽, 子孙, 精液
vt. 在...播种, 催...发育, 脱...籽
vi. 结实, 播种",v:10/n:90,4,1,gk cet4 cet6 ky,2590,1919,seed
occupation,occupation,.ɒkju'peiʃәn,"n. the principal activity in your life that you do to earn money
n. the control of a country by military forces of a foreign power
n. any activity that occupies a person's attention
n. the act of occupying or taking possession of a building","n. 职业, 占有, 占有期, 占领, 占领军
[经] 占有, 占用, 职业",n:100,3,0,gk cet4 cet6 ky toefl ielts gre,2591,3334,occupation
mad,mad,mæd,"s roused to anger
s affected with madness or insanity
s marked by uncontrolled excitement or emotion
s very foolish","a. 疯狂的, 发疯的, 生气的, 愚蠢的, 狂欢的
n. 狂怒",j:100,3,1,zk gk cet4 cet6 ky,2592,2572,mad
fishing,fishing,'fiʃiŋ,"n. the act of someone who fishes as a diversion
n. the occupation of catching fish for a living","n. 钓鱼, 鱼业
a. 钓鱼的",n:100,3,1,ielts,2594,2022,fishing
catholic,catholic,'kæθәlik,"n. a member of a Catholic church
a. of or relating to or supporting Catholicism
s. free from provincial prejudices or attachments","n. 天主教徒
a. 天主教的, 普遍的, 广泛的, 宽宏大量的",j:67/n:33,3,0,gk cet6 ky toefl ielts gre,2595,1757,catholic
