word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
unscathed,unscathed,.ʌn'skeiðd,s not injured,"a. 没有受伤的, 未受损伤的",j:100,1,0,gre,13912,15451,unscathed
unscented,unscented,ʌn'sentid,,a. 无香味的；无气味的,j:100,0,0,gre,0,37450,unscented
unscrupulous,unscrupulous,.ʌn'skru:pjulәs,a. without scruples or principles,"a. 无道德原则的, 不审慎的, 肆无忌惮的",j:100,1,0,toefl gre,13737,16684,unscrupulous
unscrupulousness,unscrupulousness,,n. the quality of unscrupulous dishonesty,n. 狂妄；不择手段,,0,0,gre,0,0,unscrupulousness
unseemly,unseemly,.ʌn'si:mli,s not in keeping with accepted standards of what is right or proper in polite society,"a. 不合适的, 不适宜的, 不得体的",r:59/j:41,0,0,toefl gre,21613,20173,unseemly
unsettle,unsettle,.ʌn'setl,v disturb the composure of,"vt. 使移动, 搅乱, 使动摇, 使不安宁
vi. 动荡不定, 离开固定位置",v:100,1,0,gre,11289,9564,unsettle
unsettling,unsettling,'ʌn'setliŋ,v disturb the composure of,"a. 扰乱的, 使人不安的",j:89/n:11,1,0,gre,22748,15466,unsettling
unsocial,unsocial,'ʌn'sәuʃәl,a. not seeking or given to association; being or living without companions,"a. 非社会的, 厌恶社交的, 不喜交际的, 孤僻的",,0,0,ielts,32735,0,unsocial
unsound,unsound,.ʌn'saund,"a. not in good condition; damaged or decayed
a. not sound financially
s. of e.g. advice","a. 不健全的, 有病的, 腐烂的, 谬误的, 不牢靠的
[医] 不健康的, 不健全的, 有病的",j:100,0,0,gre,18902,21539,unsound
unspoiled,unspoiled,ʌn'spɔild,"s not left to spoil
s not decayed or decomposed",a. 未损坏的；未宠坏的,j:100,0,0,toefl gre,22747,19823,unspoiled
unspotted,unspotted,.ʌn'spɒtid,s without soil or spot or stain,"a. 无斑点的, 无污点的, 无瑕疵的",,0,0,gre,0,0,unspotted
unstinting,unstinting,'ʌn'stintiŋ,s very generous,"a. 无限制的, 慷慨的",j:100,0,0,gre,0,44027,unstinting
unsubstantiated,unsubstantiated,'ʌnsәb'stænʃieitid,s unsupported by other evidence,"[法] 未经证实的, 不能肯定的",j:100,0,0,toefl gre,19745,19165,unsubstantiated
untapped,untapped,.ʌn'tæpt,"a. not subjected to tapping
s. not drawn upon or used","a. 塞子未开的, 未利用的",j:100,0,0,toefl gre,19433,18033,untapped
unthreatening,unthreatening,ʌnθ'retnɪŋ,s not unfriendly or threatening, 不威胁的,,0,0,gre,0,0,unthreatening
untimely,untimely,.ʌn'taimli,"s badly timed
s uncommonly early or before the expected time
r too soon; in a premature manner","a. 不到时候的, 不合时令的, 不适时的",j:100,0,0,gre,19432,18080,untimely
untold,untold,'ʌn'tәuld,s. of an incalculable amount,"a. 未说过的, 未透露的, 未加叙述的, 数不清的, 无限的, 不可计量的, 无数的
[法] 未说明的, 未方露的, 未说出的",j:100,1,0,ielts gre,18760,13034,untold
untoward,untoward,ʌn'tәuәd,"s not in keeping with accepted standards of what is right or proper in polite society
s contrary to your interests or welfare","a. 事与愿违的, 麻烦的, 困难的, 不幸的",j:100,0,0,gre,18475,22533,untoward
untutored,untutored,.ʌn'tju:tәd,s lacking in schooling,"a. 未受教育的, 粗野的, 天真的",j:100,0,0,gre,33391,30586,untutored
unusual,unusual,.ʌn'ju:ʒu:l,"a. not usual or common or ordinary
s. not commonly encountered","a. 不寻常的, 罕见的, 与众不同的",j:100,3,1,gk cet4 cet6 ky ielts,2152,2037,unusual
unwarranted,unwarranted,.ʌn'wɒrәntid,"s incapable of being justified or explained
s without a basis in reason or fact
s lacking justification or authorization","a. 未获保证的, 无保证的, 未经授权的",j:100,1,0,gre,14207,15194,unwarranted
unwieldy,unwieldy,.ʌn'wi:ldi,"a. difficult to use or handle or manage because of size or weight or shape
s. difficult to work or manipulate","a. 难处理的, 笨大难使用的, 笨拙的",j:100,1,0,toefl gre,18621,16217,unwieldy
unwitting,unwitting,.ʌn'witiŋ,a. not aware or knowing,"a. 不知情的, 没有意识到的, 不知不觉的",j:100,1,0,gre,20292,18400,unwitting
unwonted,unwonted,.ʌn'wʌntid,s. out of the ordinary,"a. 不习惯的, 不寻常的, 非惯常的",j:100,0,0,gre,41644,41118,unwonted
unworldly,unworldly,'ʌn'wә:ldli,a. not concerned with the temporal world or swayed by mundane considerations,"a. 非现世的, 非尘世的, 超自然的, 精神上的, 超凡的, 出世的, 天真的",j:100,0,0,gre,23588,32764,unworldly
upbraid,upbraid,ʌp'breid,v express criticism towards,"vt. 谴责, 责骂, 申斥",v:100,0,0,toefl gre,35891,29948,upbraid
update,update,ʌp'deit,"n. news that updates your information
v. modernize or bring up to date
v. bring up to date; supply with recent information
v. bring to the latest state of technology","vt. 更新, 使现代化
n. 更新
[计] 更新",n:47/v:53,2,0,cet6 ky ielts,3884,4803,update
upfront,upfront,ˌʌpˈfrʌnt,s. frank and honest,"a. 正直的, 坦率的; 最前面的, 首要的; 在前面的; 预先的
adv. 在最前面; 提前支付（工资）",,0,0,gre,26236,0,upfront
upgrade,upgrade,'ʌpgreid,"n. software that provides better performance than an earlier version did
n. a reservation that is improved
n. the property possessed by a slope or surface that rises
n. hardware that provides better performance than an earlier version did","n. 上坡, 升级, 上升
adv. 往上
vt. 使升级, 提升, 改良品种
vi. 升级
[计] 升级",n:35/v:65,2,0,cet6 ky toefl gre,6186,5927,upgrade
upheaval,upheaval,ʌp'hi:vl,n. (geology) a rise of land to a higher elevation (as in the process of mountain building),"n. 举起, 隆起, 大变动, 剧变",n:100,1,0,toefl gre,8515,9076,upheaval
uphold,uphold,ʌp'hәuld,"v. stand up for; stick up for; of causes, principles, or ideals
v. support against an opponent","vt. 支撑, 赞成, 鼓励, 举起, 坚持
[法] 确认, 赞成, 支持",v:100,2,0,cet6 ky toefl ielts gre,8694,5354,uphold
upkeep,upkeep,'ʌpki:p,"n activity involved in maintaining something in good working order
n the act of sustaining life by food or providing a means of subsistence","n. 维持, 维修费
[经] 维修费, 养护费, 保养",n:100,1,0,ielts,14538,18132,upkeep
upright,upright,'ʌprait,"n. a vertical structural member as a post or stake
n. a piano with a vertical sounding board
s. in a vertical position; not sloping","a. 正直的, 诚实的, 公正的, 垂直的, 竖式的
[化] 立杆",n:4/r:62/j:34,2,0,cet4 cet6 ky toefl ielts gre,6573,7488,upright
uprising,uprising,'ʌpraiziŋ,"n organized opposition to authority; a conflict in which one faction tries to wrest control from another
v come into existence; take on form or shape
v ascend as a sound
v rise up as in fear
v rise to one's feet
v come up, of celestial bodies
v move upward
v return from the dead
v get up and out of bed","n. 起义, 升起
[法] 起义, 暴动",n:100,2,0,toefl ielts,10350,7738,uprising
uproar,uproar,'ʌprɒ:,"n a state of commotion and noise and confusion
n loud confused noise from many sources","n. 骚动, 喧嚣",n:100,1,0,cet6 ky toefl gre,13911,13150,uproar
uproarious,uproarious,ʌp'rɒ:riәs,"s uncontrollably noisy
s marked by or causing boisterous merriment or convulsive laughter","a. 喧嚣的, 热闹的, 骚动的",j:100,0,0,gre,43546,32956,uproarious
upset,upset,ʌp'set,"n. the act of disturbing the mind or body
n. a tool used to thicken or spread metal (the end of a bar or a rivet etc.) by forging or hammering or swaging
n. the act of upsetting something
v. disturb the balance or stability of","a. 弄翻的, 混乱的, 心烦的
vt. 弄翻, 颠覆, 推翻, 打乱, 使不适, 使心烦
vi. 翻倒",n:3/j:40/v:57,3,1,gk cet4 cet6 ky toefl ielts,3776,3388,upset
upstage,upstage,'ʌp'steidʒ,"n. the rear part of the stage
v. treat snobbishly, put in one's place
v. move upstage, forcing the other actors to turn away from the audience
v. steal the show, draw attention to oneself away from someone else","a. 在舞台后部的, 傲慢的, 自负的
adv. 在舞台后方
vt. 抢戏",r:11/j:5/v:84,1,0,gre,19146,20083,upstage
upstart,upstart,'ʌpstɑ:t,"n. an arrogant or presumptuous person
n. a person who has suddenly risen to a higher economic status but has not gained social acceptance of others in that class","n. 新贵, 暴发户, 自命不凡者
a. 暴富的",n:100,1,0,gre,20694,15398,upstart
upsurge,upsurge,'ʌpsә:dʒ,"n a sudden forceful flow
n a sudden or abrupt strong increase","vi. 高涨, 涌起
n. 增长, 高潮",n:100,1,0,gre,12040,20132,upsurge
upswing,upswing,'ʌpswiŋ,,"n. 回升时期, 上升, 向上摆动, 跃进
[经] 上升, 向上摆动",n:100,0,0,gre,33918,19142,upswing
uptight,uptight,'ʌp'tait,s being in a tense state,"a. 紧张的, 拮据的, 心情焦躁的",j:100,0,0,gre,22855,17666,uptight
urchin,urchin,'ә:tʃin,n. poor and often mischievous city child,"n. 淘气鬼, 顽童",n:100,0,0,ielts gre,15498,15461,urchin
urgent,urgent,'ә:dʒәnt,s compelling immediate action,"a. 紧急的, 急迫的, 催逼的
[经] 紧急的, 急迫的",j:100,3,1,gk cet4 cet6 ky toefl gre,3268,5330,urgent
ursine,ursine,'ә:sain,a. of or relating to or similar to bears,"a. 熊的, 像熊的",,0,0,gre,0,0,ursine
usage,usage,'ju:sidʒ,n. the customary manner in which a language (or a form of a language) is spoken or written,"n. 用法, 使用, 习惯, 惯用法, 习惯法
[经] 使用情况, 使用用途, 惯例",n:100,1,0,cet4 cet6 ky ielts,4767,6347,usage
useful,useful,'ju:sful,a. being of use or service,"a. 有用的, 有益的
[机] 有用的, 有效的",j:100,4,1,zk gk cet4 cet6 ky ielts,986,2026,useful
useless,useless,'ju:slis,a. having no beneficial use or incapable of functioning usefully,"a. 无用的, 无效的, 无益的
[机] 无用, 无价值, 无效",j:100,2,1,gk cet4 cet6 toefl ielts,4667,5657,useless
usual,usual,'ju:ʒuәl,a. occurring or encountered or experienced or observed frequently or in accordance with regular practice or procedure,"a. 平常的, 通常的",r:24/j:76,4,1,zk gk cet4 cet6 ky ielts,1473,2360,usual
usurp,usurp,ju:'zә:p,v. take the place of,"vt. 篡夺, 侵占, 夺取
vi. 篡夺, 侵占",v:100,1,0,gre,14267,15488,usurp
usury,usury,'ju:ʒuri,"n. an exorbitant or unlawful rate of interest
n. the act of lending money at an exorbitant rate of interest","n. 高利贷
[经] 高利贷, 高利",n:100,0,0,gre,34482,29379,usury
utensil,utensil,ju:'tensl,n. an implement for practical use (especially in a household),"n. 器皿, 用具",n:100,1,0,cet6 toefl gre,18588,12652,utensil
utensils,utensils,ju:'tensɪlz,n an implement for practical use (especially in a household),"n. 器具, 用具, 器皿( utensil的名词复数 ); 器物",,0,0,ielts,0,0,utensils
utilitarian,utilitarian,.ju:tili'tєәriәn,"n. someone who believes that the value of a thing depends on its utility
s. having a useful function
s. having utility often to the exclusion of values","a. 有效用的, 实利主义的, 功利主义的
n. 功利主义者",j:97/n:3,1,0,toefl gre,12417,12219,utilitarian
utility,utility,ju:'tiliti,"n. a company that performs a public service; subject to government regulation
n. the quality of being of practical use
n. the service (electric power or water or transportation) provided by a public utility
n. (economics) a measure that is to be maximized in any situation involving choice","n. 功用, 有用之物, 实用, 公用事业, 实用程序
a. 实用的, 有多种用途的
[计] 实用程序, 工具",n:100,2,0,cet4 cet6 toefl ielts,4210,2578,utility
utilize,utilize,'ju:tilaiz,v. convert (from an investment trust to a unit trust),vt. 利用,v:100,2,0,cet4 cet6 ky toefl gre,10147,4264,utilize
utmost,utmost,'ʌtmәust,n. the greatest possible degree,"n. 极限, 最大限度, 极度
a. 极度的, 最远的",j:98/n:2,1,0,cet4 cet6 ky ielts,9464,11755,utmost
Utopia,utopia,ju:'tәupiә,"n. a book written by Sir Thomas More (1516) describing the perfect society on an imaginary island
n. ideally perfect state; especially in its social and political and moral aspects
n. a work of fiction describing a utopia
n. an imaginary place considered to be perfect or ideal","n. 乌托邦, 理想国",n:100,1,0,gre,22957,14497,utopia
Utopian,utopian,ju:'tәupiәn,"n. an idealistic (but usually impractical) social reformer
a. of or pertaining to or resembling a utopia
a. characterized by or aspiring to impracticable perfection","a. 乌托邦的, 空想社会主义的
n. 理想社会主义者",j:95/n:5,1,0,toefl gre,15482,11534,utopian
utter,utter,'ʌtә,"v. express audibly; utter sounds (not necessarily words)
v. put into circulation","a. 全然的, 绝对的, 完全的
vt. 发出声音, 做声, 发表, 发射, 流通",j:40/v:60,2,0,cet4 cet6 ky toefl gre,6129,6873,utter
utterly,utterly,'ʌtәli,r completely and without qualification; used informally as intensifiers,"adv. 完全地, 全然, 绝对",r:100,2,0,toefl ielts,4708,5570,utterly
uxorious,uxorious,ʌk'sɒ:riәs,s. foolishly fond of or submissive to your wife,"a. 溺爱妻子的, 一味顺从妻子的, 怕老婆的
[法] 对妻子过分宠爱的, 怕老婆的",,0,0,gre,0,0,uxorious
vacancies,vacancies,,"n being unoccupied
n an empty area or space",n. 空缺额；缺位（vacancy复数）,,0,0,ielts,0,0,vacancies
vacancy,vacancy,'veikәnsi,n. being unoccupied,"n. 空, 空白, 空缺, 空虚, 空闲
[化] 空位",n:100,1,0,toefl ielts,6416,10277,vacancy
vacation,vacation,vei'keiʃәn,"n. leisure time away from work devoted to rest or pleasure
n. the act of making something legally void
v. spend or take a vacation","n. 假期, 休假
[法] 假期, 停审期, 休庭期",v:6/n:94,2,1,zk gk cet4 cet6 ky toefl ielts,9542,2622,vacation
vaccinate,vaccinate,'væksineit,v perform vaccinations or produce immunity in by inoculation,v. 预防接种,v:100,1,0,cet6 toefl gre,23911,15363,vaccinate
vaccine,vaccine,'væksi:n,n. immunogen consisting of a suspension of weakened or dead pathogenic cells injected in order to stimulate the production of antibodies,"n. 牛痘苗, 疫苗
a. 疫苗的, 牛痘的",n:100,2,0,toefl ielts gre,8303,4173,vaccine
vacillate,vacillate,'væsileit,"v be undecided about something; waver between conflicting positions or courses of action
v move or sway in a rising and falling or wavelike pattern","vi. 游移不定, 踌躇, 犹豫, 摇摆",v:100,0,0,gre,33133,22784,vacillate
vacuous,vacuous,'vækjuәs,s. devoid of matter,"a. 空的, 空虚的, 没有思想的",j:100,0,0,gre,20895,25788,vacuous
vacuum,vacuum,''vækjuәm,"n. the absence of matter
n. a region that is devoid of matter
n. an electrical home appliance that cleans by suction
v. clean with a vacuum cleaner","n. 真空, 空间, 真空吸尘器
a. 真空的, 产生真空的, 利用真空的
vt. 用吸尘器打扫",v:14/n:86,2,0,cet4 cet6 ky toefl ielts,5526,4930,vacuum
vagabond,vagabond,'vægәbɒnd,n. anything that resembles a vagabond in having no fixed place,"n. 流浪者, 浪子, 流氓
vi. 到处流浪
a. 流浪的, 漂泊的, 浪荡的, 流浪者的",v:10/n:90,0,0,gre,22434,23492,vagabond
vagary,vagary,'veigәri,"n. an unexpected and inexplicable change in something (in a situation or a person's behavior, etc.)","n. 狂想, 奇特行为, 奇想",,1,0,gre,14124,0,vagary
vagrancy,vagrancy,'veigrәnsi,n. the state of wandering from place to place; having no permanent home or means of livelihood,"n. 漂泊, 流浪, 神思恍惚
[法] 流氓, 无赖",n:100,0,0,gre,33498,33891,vagrancy
vagrant,vagrant,'veigrәnt,n. a wanderer who has no established residence or visible means of support,"n. 流浪汉, 漂泊者, 无赖
a. 漂泊的, 流浪的, 游荡的",j:27/n:73,0,0,gre,16730,23961,vagrant
vague,vague,veig,"s not clearly understood or expressed
a not precisely limited, determined, or distinguished
s lacking clarity or distinctness","a. 含糊的, 不清楚的, 茫然的",j:100,2,0,gk cet4 cet6 ky toefl gre,4265,4885,vague
vain,vain,vein,"s characteristic of false pride; having an exaggerated sense of self-importance
s unproductive of success","a. 无价值的, 徒然的, 空虚的, 自负的, 愚蠢的",r:59/j:41,2,0,gk cet4 cet6 ky ielts gre,9731,10144,vain
valediction,valediction,.væli'dikʃәn,"n. a farewell oration (especially one delivered during graduation exercises by an outstanding member of a graduating class)
n. the act of saying farewell","n. 告别, 告别辞",n:100,0,0,gre,39322,43084,valediction
valedictory,valedictory,.væli'diktәri,"a. of or relating to an occasion or expression of farewell
s. of a speech expressing leave-taking","a. 告别的
n. 告别辞",j:100,0,0,gre,35611,31841,valedictory
valetudinarian,valetudinarian,"'væli,tju:di'neәriәn","n. weak or sickly person especially one morbidly concerned with his or her health
a. of or relating to or characteristic of a person who is a valetudinarian","a. 有病的, 虚弱的, 过分担心健康的
n. 病弱的人, 过分担心健康的人",,0,0,gre,0,0,valetudinarian
valiant,valiant,'væljәnt,s. having or showing valor,"a. 英勇的
n. 勇敢的人",j:100,1,0,toefl gre,14720,16441,valiant
validate,validate,'vælideit,"v. declare or make legally valid
v. prove valid; show or confirm the validity of something
v. give evidence for
v. make valid or confirm the validity of","vt. 使有效, 使生效, 确认, 证实, 验证
[计] 验证",v:100,1,0,toefl gre,9106,7516,validate
validity,validity,vә'liditi,n. the quality of having legal force or effectiveness,"n. 有效性, 正确性
[计] 有效性",n:100,0,0,cet6 toefl ielts,4628,4542,validity
valley,valley,'væli,n. a long depression in the surface of the land that usually contains a river,"n. 山谷, 溪谷, 流域, 凹地
[医] 谷",n:100,3,1,gk cet4 cet6 ky ielts,1795,2793,valley
valor,valor,'vælә,n the qualities of a hero or heroine; exceptional or heroic courage when facing danger (especially in battle),"n. 英勇, 刚勇, 勇猛",n:100,0,0,toefl gre,0,17697,valor
valorous,valorous,'vælәrәs,s having or showing valor,"a. 勇敢的, 勇武的, 刚勇的",j:100,0,0,gre,0,40939,valorous
valuation,valuation,.vælju'eiʃәn,n. assessed price,"n. 评价, 估价, 价值判断
[经] 估价, 计价, 评价",n:100,1,0,ielts,4633,10834,valuation
value,value,'vælju:,"n. a numerical quantity measured or assigned or computed
n. the quality (positive or negative) that renders something desirable or valuable
n. the amount (of money or goods or services) that is considered to be a fair equivalent for something else
n. relative darkness or lightness of a color","n. 价值, 价格, 购买力, 评价, 估价, 计算结果
vt. 评价, 估价, 重视
[计] 计算结果",v:8/n:92,5,1,zk gk cet4 cet6 ky ielts,367,499,value
valve,valve,vælv,"n. a structure in a hollow organ (like the heart) with a flap to insure one-way flow of fluid through it
n. device in a brass wind instrument for varying the length of the air column to alter the pitch of a tone
n. control consisting of a mechanical device for controlling the flow of a fluid
n. the entire one-piece shell of a snail and certain other molluscs","n. 活瓣, 阀, 活门
v. 装阀, 用阀调节",n:100,2,0,cet6 ky toefl ielts gre,5127,5952,valve
vampire,vampire,'væmpaiә,n. (folklore) a corpse that rises at night to drink the blood of the living,"n. 吸血鬼
[医] 吸血蝙蝠",n:100,1,0,gre,15293,7039,vampire
vandalism,vandalism,'vændәlizm,n. willful wanton and malicious destruction of the property of others,"n. 故意毁坏文物的行为, 破坏他人财产的行为",n:100,1,0,gre,11588,14225,vandalism
vandalize,vandalize,'vændәlaiz,"v. destroy wantonly, as through acts of vandalism","vt. 肆意破坏
[法] 摧残文化, 破坏财产",v:100,0,0,gre,34969,20245,vandalize
vanguard,vanguard,'vængɑ:d,"n. the leading units moving at the head of an army
n. the position of greatest importance or advancement; the leading position in any movement or field","n. 前锋, 先锋, 先驱",n:100,1,0,gre,10162,13189,vanguard
vanilla,vanilla,vә'nilә,"n. any of numerous climbing plants of the genus Vanilla having fleshy leaves and clusters of large waxy highly fragrant white or green or topaz flowers
n. a flavoring prepared from vanilla beans macerated in alcohol (or imitating vanilla beans)
n. a distinctive fragrant flavor characteristic of vanilla beans","n. 香草, 香子兰",n:100,0,0,gk gre,16038,5374,vanilla
vanish,vanish,'væniʃ,"v. become invisible or unnoticeable
v. cease to exist
v. decrease rapidly and disappear","vi. 消失, 不见, 成为零",v:100,2,0,cet4 cet6 ky toefl ielts,4129,3949,vanish
vanity,vanity,'væniti,n. the quality of being valueless or futile,"n. 虚荣心, 虚无, 自负, 空虚, 时髦的小摆饰",n:100,1,0,cet4 cet6 ky toefl ielts gre,9956,9493,vanity
vanquish,vanquish,'væŋkwiʃ,"v come out better in a competition, race, or conflict","vt. 打败, 征服, 克服
[法] 征服, 战胜, 击败",v:100,0,0,toefl ielts gre,21823,24737,vanquish
vantage,vantage,'væntidʒ,n. place or situation affording some advantage (especially a comprehensive view or commanding perspective),"n. 优势, 有利情况",n:100,0,0,toefl gre,11408,9005,vantage
vapid,vapid,'væpid,s. lacking significance or liveliness or spirit or zest,"a. 乏味的, 走了气味的, 无生气的, 无趣味的",j:100,0,0,gre,37781,26818,vapid
vaporization,vaporization,.veipәrai'zeiʃәn,"n. annihilation by vaporizing something
n. the process of becoming a vapor","n. 蒸发, 汽化
[化] 汽化",n:100,0,0,toefl gre,0,38270,vaporization
vaporize,vaporize,'veipәraiz,"v kill with or as if with a burst of gunfire or electric current or as if by shooting
v turn into gas
v lose or cause to lose liquid by vaporization leaving a more concentrated residue
v decrease rapidly and disappear",v. (使)蒸发,v:100,0,0,toefl gre,44809,17597,vaporize
vaporous,vaporous,'veipәrәs,"s so thin as to transmit light
s resembling or characteristic of vapor
s filled with vapor","a. 雾的, 蒸气的, 雾状的, 多蒸气的, 有雾的, 无实际内容的, 空想的, 浮夸的",j:100,0,0,gre,42851,32463,vaporous
variable,variable,'vєәriәbl,"n. something that is likely to vary; something that is subject to variation
n. a quantity that can assume any of a set of values
n. a symbol (like x or y) that is used in mathematical or logical expressions to represent a variable quantity
a. liable to or capable of change","n. 易变的事物, 变数, 可变物, 变量
a. 可变的, 不定的, 易变的, 变量的
[计] 变量",j:10/n:90,2,0,cet4 cet6 ky toefl ielts,2367,1862,variable
variance,variance,'vєәriәns,"n. the second moment around the mean; the expected value of the square of the deviations of a random variable from its mean value
n. an official dispensation to act contrary to a rule or regulation (typically a building regulation)","n. 不一致, 变化, 变异, 分歧, 不和
[化] 方差; 变种",n:100,1,0,toefl gre,7319,5027,variance
variant,variant,'vєәriәnt,"s. differing from a norm or standard
s. exhibiting variation and change","n. 变体, 异体
a. 不同的, 有差别的
[计] 变体型",n:100,1,0,toefl ielts,5457,8882,variant
variation,variation,.vєәri'eiʃәn,"n. an instance of change; the rate or magnitude of change
n. an activity that varies from a norm or standard
n. a repetition of a musical theme in which it is modified or embellished
n. an artifact that deviates from a norm or standard","n. 变更, 变化, 变种, 变奏
[医] 变异, 变易; 变度",n:100,2,1,cet4 cet6 ky toefl ielts,1764,2927,variation
varied,varied,'vєәrid,"a. characterized by variety
s. widely different
s. broken away from sameness or identity or duplication","a. 不同的, 杂色的, 各式各样的
[法] 不同的, 种种的, 变化的",j:100,2,1,toefl ielts,4746,6384,varied
variegate,variegate,'vєәrigeit,"v. change the appearance of, especially by marking with different colors","vt. 使成斑驳, 使多样化",,0,0,gre,0,0,variegate
variegation,variegation,.vєәri'geiʃәn,n. variability in coloration,"n. 斑驳, 彩色, 杂色, 多种多样",n:100,0,0,gre,0,36990,variegation
variety,variety,vә'raiәti,"n. (biology) a taxonomic category consisting of members of a species that differ from others of the same species in minor but heritable characteristics
n. a difference that is usually pleasant","n. 多样, 种类, 变种, 杂耍
[化] 变种",n:100,4,1,gk cet4 cet6 ky toefl ielts,977,1171,variety
various,various,'vєәriәs,"s of many different kinds purposefully arranged but lacking any uniformity
s considered individually
s distinctly dissimilar or unlike
s having great diversity or variety","a. 不同的, 各种的, 多方面的, 许多的, 个别的, 杂色的
[法] 不同的, 种种的, 各式各样的",j:100,4,1,gk cet4 cet6 ky toefl ielts,643,859,various
varnish,varnish,'vɑ:niʃ,"n. a coating that provides a hard, lustrous, transparent finish to a surface
v. cover with varnish","n. 清漆, 虚饰, 光泽的表面
vt. 粉饰, 涂清漆于, 装饰, 使有光泽",v:22/n:78,1,0,toefl gre,12321,15169,varnish
vary,vary,'vєәri,"v. be subject to change in accordance with a variable
v. make something more diverse and varied","vt. 改变, 使多样化
vi. 变化, 有不同, 违反",v:100,3,1,cet4 cet6 ky toefl ielts,1510,2371,vary
vascular,vascular,'væskjulә,a. of or relating to or having vessels that conduct and circulate fluids,"a. 血管的, 维管的
[医] 血管的, 脉管的",j:100,0,0,gre,13413,12123,vascular
vault,vault,vɒ:lt,"n. a burial chamber (usually underground)
n. a strongroom or compartment (often made of steel) for safekeeping of valuables
n. an arched brick or stone ceiling or roof
n. the act of jumping over an obstacle","n. 拱顶, 窖, 地下室, 撑竿跳, 穹窿
vt. 做成圆拱形, 撑竿跳过
vi. 成穹状弯曲, 跳跃",v:27/n:73,1,0,cet6 toefl gre,7953,8437,vault
vaunting,vaunting,'vɒ:ntiŋ,v show off,"a. 自吹自擂的, 吹嘘的, 傲慢的",,0,0,gre,0,0,vaunting
veer,veer,viә,v. shift to a clockwise direction,"vi. 转向
vt. 使转向
n. 转向",v:100,1,0,toefl gre,11480,8715,veer
vegetable,vegetable,'vedʒәtәbl,"n. edible seeds or roots or stems or leaves or bulbs or tubers or nonsweet fruits of any of numerous herbaceous plant
n. any of various herbaceous plants cultivated for an edible part such as the fruit or the root of the beet or the leaf of spinach or the seeds of bean plants or the flower buds of broccoli or cauliflower","n. 蔬菜, 植物, 无精打采之人
a. 蔬菜的, 植物的",j:1/n:99,3,1,zk gk toefl ielts,2818,1934,vegetable
vegetarian,vegetarian,.vedʒi'tєәriәn,n. eater of fruits and grains and nuts; someone who eats no meat or fish or (often) any animal products,"n. 素食者, 食草动物
a. 素食的",j:58/n:42,2,0,ky toefl ielts,10146,9054,vegetarian
vegetate,vegetate,'vedʒiteit,"v. lead a passive existence without using one's body or mind
v. establish vegetation on
v. produce vegetation","vi. 植物似地生长, 过呆板单调的生活, 无所事事地生活, (赘疣)生长, 长大",v:100,0,0,gre,38583,31679,vegetate
vegetation,vegetation,.vedʒi'teiʃәn,"n. all the plant life in a particular region or period
n. the process of growth in plants
n. an abnormal growth or excrescence (especially a warty excrescence on the valves of the heart)
n. inactivity that is passive and monotonous, comparable to the inactivity of plant life","n. 植物
[医] 贽生物, 贽疣, 增殖体; 生长, 增殖",n:100,1,0,cet6 ky toefl ielts,5829,6271,vegetation
vehement,vehement,'vi:imәnt,s. characterized by great force or energy,"a. 热烈的, 激烈的",j:100,1,0,toefl ielts,18539,20463,vehement
vehicle,vehicle,'vi:ikl,"n. a conveyance that transports people or objects
n. a medium for the expression or achievement of something
n. any substance that facilitates the use of a drug or pigment or other material that is mixed with it","n. 交通工具, 车辆, 传播媒介
[化] 载体; 运载体; 漆料",n:100,4,1,zk gk cet4 cet6 ky toefl ielts gre,1319,1293,vehicle
veil,veil,veil,"n. a membranous covering attached to the immature fruiting body of certain mushrooms
v. to obscure, or conceal with or as if with a veil","n. 面纱, 面罩, 借口, 幕, 帐, 遮蔽物
vt. 戴面纱, 隐藏, 遮蔽, 掩饰
vi. 蒙上面纱",v:20/n:80,1,0,cet4 cet6 ky toefl ielts gre,7969,7300,veil
vein,vein,vein,"n. a blood vessel that carries blood from the capillaries toward the heart
n. a distinctive style or manner
n. any of the vascular bundles or ribs that form the branching framework of conducting and supporting tissues in a leaf or other plant organ
n. a layer of ore between layers of rock","n. 血管, 静脉, 纹理, 气质, 情绪
vt. 使有脉络, 像脉络般分布于",v:2/n:98,2,0,cet6 ky toefl ielts,4355,5023,vein
velocity,velocity,vi'lɒsәti,n distance travelled per unit time,"n. 速度, 迅速
[化] 速度",n:100,1,0,cet4 cet6 ky toefl ielts gre,5887,6557,velocity
velvet,velvet,'velvit,"n. a silky densely piled fabric with a plain back
s. smooth and soft to sight or hearing or touch or taste
s. resembling velvet in having a smooth soft surface","n. 天鹅绒
a. 天鹅绒的",n:100,2,0,cet4 cet6 ky ielts,6159,6154,velvet
venal,venal,'vi:nl,s capable of being corrupted,"a. 可收买的, 贪污的, 用金钱买得的
[经] 贪污的",j:100,0,0,gre,36451,27972,venal
vendetta,vendetta,ven'detә,n. a feud in which members of the opposing parties murder each other,"n. 族间仇杀, 世仇, 宿怨
[法] 血仇, 近亲复仇, 世仇",n:100,1,0,gre,19643,18933,vendetta
vendor,vendor,'vendә,n someone who promotes or exchanges goods or services for money,"n. 小贩, 卖主, 自动售货机
[计] 计算机销售商",n:100,1,0,gre,3171,4625,vendor
